"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_order","total_sales","total_quantity","total_product","lifespan","avg_order","avg_monthly_spend"
230,"AW00011229","Adrian Stewart",68,"50 and above","New","2014-01-25",137,2,81.0,5.0,5,5,40.5,16.0
231,"AW00011230","Amber Turner",68,"50 and above","New","2013-12-09",138,2,54.0,5.0,5,4,27.0,14.0
232,"AW00011231","Dennis Zhang",61,"50 and above","New","2013-11-12",139,2,64.0,4.0,4,9,32.0,7.0
233,"AW00011232","Hailey Bryant",67,"50 and above","New","2013-11-13",139,2,39.0,3.0,2,1,19.5,39.0
234,"AW00011233","Todd Li",61,"50 and above","New","2013-06-08",144,2,179.0,7.0,7,4,89.5,45.0
235,"AW00011234","Anna Griffin",67,"50 and above","New","2013-09-19",141,2,76.0,4.0,4,7,38.0,11.0
236,"AW00011235","Angel Stewart",67,"50 and above","New","2014-01-05",138,2,138.0,6.0,5,6,69.0,23.0
237,"AW00011236","Jeremy Butler",67,"50 and above","New","2014-01-06",137,2,114.0,5.0,5,3,57.0,38.0
238,"AW00011237","Clarence Anand",61,"50 and above","VIP","2013-11-25",139,4,10566.0,6.0,6,26,2641.5,406.0
239,"AW00011238","Mayra Prasad",61,"50 and above","VIP","2013-04-30",146,4,7543.0,9.0,9,27,1885.75,279.0
240,"AW00011239","Latoya Goel",55,"50 and above","VIP","2013-05-28",145,4,7511.0,11.0,11,28,1877.75,268.0
241,"AW00011240","Anne Hernandez",61,"50 and above","VIP","2013-05-13",145,4,7586.0,13.0,10,26,1896.5,292.0
242,"AW00011241","Lisa Cai",51,"50 and above","VIP","2013-10-29",140,7,11468.0,25.0,20,13,1638.2857,882.0
243,"AW00011242","Larry Munoz",62,"50 and above","VIP","2013-12-04",139,7,11067.0,12.0,12,14,1581.0,791.0
244,"AW00011243","Robin Alvarez",62,"50 and above","VIP","2013-06-09",144,4,7164.0,12.0,10,27,1791.0,265.0
245,"AW00011244","Alexis Coleman",56,"50 and above","VIP","2013-07-19",143,4,7175.0,12.0,11,29,1793.75,247.0
246,"AW00011245","Ricky Vazquez",63,"50 and above","VIP","2013-12-11",138,4,10580.0,9.0,9,26,2645.0,407.0
247,"AW00011246","Latasha Rubio",63,"50 and above","VIP","2013-12-20",138,4,10575.0,7.0,7,26,2643.75,407.0
248,"AW00011247","Claudia Zhou",63,"50 and above","VIP","2013-08-17",142,4,7131.0,12.0,11,29,1782.75,246.0
249,"AW00011248","Tristan Alexander",59,"50 and above","New","2013-07-14",143,1,38.0,3.0,3,0,38.0,38.0
250,"AW00011249","Cindy Patel",58,"50 and above","VIP","2013-09-15",141,4,9890.0,11.0,11,23,2472.5,430.0
251,"AW00011250","Shannon Liu",59,"50 and above","VIP","2013-08-06",142,4,7115.0,11.0,10,28,1778.75,254.0
252,"AW00011251","Xavier Long",87,"50 and above","New","2013-10-18",140,1,2319.0,4.0,4,0,2319.0,2319.0
253,"AW00011252","Nicholas Thompson",87,"50 and above","VIP","2013-12-18",138,3,6685.0,7.0,7,28,2228.3333,239.0
254,"AW00011253","Jos├® Hernandez",75,"50 and above","New","2013-12-03",139,16,695.0,30.0,16,9,43.4375,77.0
255,"AW00011254","Johnathan Vance",86,"50 and above","New","2013-12-14",138,2,204.0,9.0,9,0,102.0,204.0
256,"AW00011255","Colin Lin",86,"50 and above","New","2013-03-31",147,2,114.0,5.0,5,1,57.0,114.0
257,"AW00011256","Katelyn Hernandez",86,"50 and above","New","2013-10-16",140,2,81.0,5.0,5,6,40.5,14.0
259,"AW00011258","Xavier Hill",86,"50 and above","New","2013-07-15",143,2,49.0,4.0,4,1,24.5,49.0
260,"AW00011259","Victoria Stewart",54,"50 and above","VIP","2013-12-20",138,3,6770.0,5.0,5,27,2256.6667,251.0
261,"AW00011260","Katelyn Kelly",49,"40-49","New","2013-06-23",144,2,81.0,5.0,5,4,40.5,20.0
262,"AW00011261","Stephanie Collins",54,"50 and above","VIP","2013-12-23",138,3,6650.0,4.0,4,26,2216.6667,256.0
263,"AW00011262","Jennifer Simmons",50,"50 and above","New","2014-01-22",137,27,1124.0,63.0,26,10,41.6296,112.0
264,"AW00011263","Trinity Richardson",55,"50 and above","VIP","2013-12-10",138,3,6753.0,9.0,9,27,2251.0,250.0
265,"AW00011264","Eduardo Martin",55,"50 and above","New","2013-11-30",139,2,3182.0,8.0,8,10,1591.0,318.0
266,"AW00011265","Elizabeth Jones",55,"50 and above","New","2013-01-03",150,1,2352.0,3.0,3,0,2352.0,2352.0
267,"AW00011266","Taylor Howard",55,"50 and above","VIP","2013-01-20",149,2,5922.0,5.0,5,16,2961.0,370.0
268,"AW00011267","David Diaz",49,"40-49","VIP","2013-01-07",149,2,5943.0,5.0,5,15,2971.5,396.0
269,"AW00011268","Katelyn Carter",55,"50 and above","New","2013-11-16",139,2,98.0,5.0,5,5,49.0,20.0
270,"AW00011269","Ryan Foster",49,"40-49","New","2013-09-10",141,2,42.0,3.0,3,0,21.0,42.0
271,"AW00011270","Robert Lee",50,"50 and above","VIP","2013-01-07",149,2,5984.0,5.0,5,15,2992.0,399.0
272,"AW00011271","Danielle Reed",55,"50 and above","VIP","2013-01-22",149,2,5973.0,5.0,5,15,2986.5,398.0
273,"AW00011272","Lauren Martinez",63,"50 and above","VIP","2013-01-13",149,2,5975.0,4.0,4,15,2987.5,398.0
274,"AW00011273","Nathan Lal",63,"50 and above","New","2013-05-23",145,2,273.0,8.0,8,0,136.5,273.0
275,"AW00011274","Kyle Foster",85,"50 and above","VIP","2013-02-24",148,2,5888.0,4.0,4,17,2944.0,346.0
276,"AW00011275","Jenny Rai",85,"50 and above","VIP","2013-01-12",149,2,5955.0,4.0,4,16,2977.5,372.0
277,"AW00011276","Nancy Chapman",50,"50 and above","New","2014-01-22",137,27,987.0,57.0,22,11,36.5556,90.0
278,"AW00011277","Charles Jackson",56,"50 and above","New","2014-01-16",137,27,1434.0,65.0,26,11,53.1111,130.0
279,"AW00011278","Jonathan Phillips",56,"50 and above","VIP","2013-01-03",150,2,5908.0,3.0,3,15,2954.0,394.0
280,"AW00011279","Amanda Cook",50,"50 and above","New","2013-06-22",144,2,44.0,4.0,3,3,22.0,15.0
281,"AW00011280","Robert Collins",56,"50 and above","New","2013-08-08",142,2,77.0,4.0,4,1,38.5,77.0
282,"AW00011281","Megan Barnes",50,"50 and above","VIP","2013-01-11",149,2,5921.0,5.0,5,15,2960.5,395.0
283,"AW00011282","Christian Thomas",57,"50 and above","VIP","2013-01-02",150,2,5999.0,6.0,6,16,2999.5,375.0
284,"AW00011283","Arturo Lal",57,"50 and above","New","2013-08-28",142,2,44.0,4.0,3,2,22.0,22.0
285,"AW00011284","Theresa Serrano",57,"50 and above","New","2013-05-02",146,2,55.0,5.0,3,2,27.5,28.0
286,"AW00011285","Jeremy Anderson",52,"50 and above","New","2013-10-26",140,2,128.0,5.0,5,2,64.0,64.0
287,"AW00011286","Hunter Griffin",57,"50 and above","VIP","2013-01-20",149,2,5954.0,5.0,5,15,2977.0,397.0
288,"AW00011287","Henry Garcia",58,"50 and above","New","2014-01-28",137,27,1165.0,62.0,23,11,43.1481,106.0
289,"AW00011288","Cindy Sanchez",47,"40-49","New","2013-08-21",142,2,77.0,4.0,4,5,38.5,15.0
290,"AW00011289","Maria Carter",53,"50 and above","VIP","2013-01-16",149,2,5905.0,5.0,5,16,2952.5,369.0
291,"AW00011290","Katelyn Sanchez",52,"50 and above","VIP","2013-01-27",149,2,5933.0,3.0,3,16,2966.5,371.0
292,"AW00011291","Jenna Wright",53,"50 and above","VIP","2013-01-19",149,2,5873.0,2.0,2,16,2936.5,367.0
293,"AW00011292","Seth Phillips",58,"50 and above","VIP","2012-12-31",150,2,5910.0,5.0,5,15,2955.0,394.0
294,"AW00011293","Luke Long",64,"50 and above","New","2013-03-15",147,2,85.0,5.0,5,0,42.5,85.0
295,"AW00011294","Dalton Clark",64,"50 and above","New","2014-01-03",138,2,42.0,3.0,3,3,21.0,14.0
296,"AW00011295","Taylor Lewis",65,"50 and above","VIP","2013-01-09",149,2,6058.0,5.0,5,15,3029.0,404.0
297,"AW00011296","Haley Richardson",84,"50 and above","VIP","2013-01-29",149,2,5897.0,4.0,4,16,2948.5,369.0
298,"AW00011297","Noah Coleman",84,"50 and above","VIP","2013-02-20",148,2,5948.0,5.0,5,16,2974.0,372.0
299,"AW00011298","Jon Luo",84,"50 and above","VIP","2013-02-21",148,2,5922.0,5.0,5,17,2961.0,348.0
300,"AW00011299","Orlando Vazquez",83,"50 and above","VIP","2013-02-24",148,2,6015.0,4.0,4,16,3007.5,376.0
301,"AW00011300","Fernando Barnes",59,"50 and above","New","2013-12-31",138,27,1499.0,67.0,28,11,55.5185,136.0
302,"AW00011301","Cameron Rodriguez",59,"50 and above","New","2013-10-11",140,2,131.0,5.0,5,4,65.5,33.0
303,"AW00011302","Spencer Russell",53,"50 and above","VIP","2013-02-02",149,2,5938.0,5.0,5,16,2969.0,371.0
304,"AW00011303","Julia Coleman",59,"50 and above","VIP","2013-02-23",148,2,5875.0,3.0,3,17,2937.5,346.0
305,"AW00011304","Julia Garcia",54,"50 and above","New","2013-04-22",146,2,122.0,5.0,5,1,61.0,122.0
306,"AW00011305","Sean Evans",59,"50 and above","New","2013-08-04",143,2,77.0,4.0,4,4,38.5,19.0
307,"AW00011306","Micah Zhou",59,"50 and above","New","2013-09-07",141,2,42.0,3.0,3,2,21.0,21.0
308,"AW00011307","Hunter Rodriguez",59,"50 and above","VIP","2013-02-08",148,2,5964.0,5.0,5,17,2982.0,351.0
309,"AW00011308","Ian Gonzales",65,"50 and above","New","2014-01-15",137,2,94.0,4.0,4,4,47.0,24.0
310,"AW00011309","Victoria Lewis",65,"50 and above","New","2014-01-05",138,2,42.0,3.0,3,5,21.0,8.0
311,"AW00011310","Erin Sanders",61,"50 and above","New","2013-12-24",138,2,77.0,4.0,4,4,38.5,19.0
312,"AW00011311","Gabrielle Lopez",66,"50 and above","New","2013-09-13",141,2,77.0,4.0,4,4,38.5,19.0
313,"AW00011312","Sara Richardson",66,"50 and above","New","2013-06-02",145,2,42.0,3.0,3,0,21.0,42.0
314,"AW00011313","Trevor Jenkins",66,"50 and above","New","2013-11-26",139,2,44.0,4.0,3,6,22.0,7.0
315,"AW00011314","Mya Flores",55,"50 and above","New","2013-12-03",139,2,47.0,4.0,3,9,23.5,5.0
316,"AW00011315","Hailey Ward",66,"50 and above","New","2013-12-17",138,2,42.0,3.0,3,6,21.0,7.0
317,"AW00011316","Luke Allen",66,"50 and above","New","2013-01-12",149,1,2350.0,2.0,2,0,2350.0,2350.0
318,"AW00011317","Victoria Russell",61,"50 and above","VIP","2013-02-18",148,2,5873.0,2.0,2,17,2936.5,345.0
319,"AW00011318","Jessica Wilson",67,"50 and above","New","2013-11-08",139,2,44.0,4.0,3,0,22.0,44.0
320,"AW00011319","Jade Bailey",77,"50 and above","VIP","2013-02-24",148,2,5930.0,4.0,4,17,2965.0,349.0
321,"AW00011320","Morgan Hill",82,"50 and above","New","2013-08-19",142,2,72.0,5.0,5,2,36.0,36.0
322,"AW00011321","Terrance Raman",81,"50 and above","New","2013-05-28",145,2,37.0,2.0,2,3,18.5,12.0
323,"AW00011322","Sydney Garcia",81,"50 and above","New","2013-05-21",145,2,44.0,4.0,3,1,22.0,44.0
324,"AW00011323","Jose Patterson",81,"50 and above","VIP","2013-01-30",149,2,6074.0,6.0,6,16,3037.0,380.0
325,"AW00011324","Zachary Anderson",80,"50 and above","VIP","2013-02-05",149,2,5945.0,4.0,4,16,2972.5,372.0
326,"AW00011325","Elijah Ross",80,"50 and above","VIP","2013-01-31",149,2,6044.0,7.0,7,16,3022.0,378.0
327,"AW00011326","Rafael Xie",80,"50 and above","VIP","2013-02-20",148,2,5948.0,5.0,5,17,2974.0,350.0
328,"AW00011327","Jaime Moreno",79,"50 and above","VIP","2013-02-01",149,2,5915.0,5.0,5,16,2957.5,370.0
329,"AW00011328","Julian Griffin",80,"50 and above","New","2013-04-07",146,2,4718.0,4.0,4,3,2359.0,1573.0
330,"AW00011329","Andy Alvarez",79,"50 and above","VIP","2013-02-10",148,2,5898.0,2.0,2,16,2949.0,369.0
331,"AW00011330","Ryan Thompson",79,"50 and above","New","2014-01-22",137,27,1134.0,57.0,24,11,42.0,103.0
332,"AW00011331","Samantha Jenkins",51,"50 and above","New","2014-01-24",137,27,1327.0,58.0,24,11,49.1481,121.0
333,"AW00011332","Deanna Ramos",57,"50 and above","VIP","2013-01-06",149,2,5755.0,3.0,3,14,2877.5,411.0
334,"AW00011333","Emily Miller",57,"50 and above","VIP","2013-07-14",143,3,8163.0,6.0,6,27,2721.0,302.0
335,"AW00011334","Nicole Brown",58,"50 and above","VIP","2013-07-27",143,3,8154.0,6.0,6,28,2718.0,291.0
336,"AW00011335","Carla Raman",47,"40-49","VIP","2013-01-04",150,2,5744.0,4.0,4,14,2872.0,410.0
337,"AW00011336","Shaun Raji",52,"50 and above","New","2013-01-05",150,2,4441.0,5.0,5,3,2220.5,1480.0
338,"AW00011337","Jerome Romero",58,"50 and above","VIP","2013-07-19",143,3,8162.0,8.0,7,28,2720.6667,292.0
339,"AW00011338","Frank Navarro",52,"50 and above","VIP","2012-12-30",150,2,5745.0,5.0,5,14,2872.5,410.0
340,"AW00011339","Dennis She",58,"50 and above","New","2013-01-25",149,2,4379.0,3.0,3,3,2189.5,1460.0
341,"AW00011340","Melody Munoz",78,"50 and above","New","2013-01-02",150,2,4413.0,5.0,5,2,2206.5,2207.0
342,"AW00011341","Randy Zeng",83,"50 and above","VIP","2013-07-19",143,3,8192.0,8.0,8,27,2730.6667,303.0
343,"AW00011342","Marshall Wang",52,"50 and above","New","2013-07-12",143,1,49.0,3.0,3,0,49.0,49.0
344,"AW00011343","Arthur Carlson",50,"50 and above","VIP","2013-07-24",143,3,8222.0,9.0,9,27,2740.6667,305.0
345,"AW00011344","Jessie Jimenez",62,"50 and above","VIP","2013-07-23",143,3,8119.0,7.0,7,26,2706.3333,312.0
346,"AW00011345","Robin Ramos",62,"50 and above","New","2012-12-31",150,2,4404.0,3.0,3,2,2202.0,2202.0
347,"AW00011346","Deanna Gutierrez",59,"50 and above","New","2013-02-11",148,2,4503.0,7.0,7,4,2251.5,1126.0
348,"AW00011347","Roy Navarro",53,"50 and above","New","2013-03-16",147,1,14.0,2.0,2,0,14.0,14.0
349,"AW00011348","Shawn Rai",64,"50 and above","New","2013-03-31",147,1,68.0,3.0,3,0,68.0,68.0
350,"AW00011349","Mindy Luo",59,"50 and above","New","2014-01-13",137,1,68.0,3.0,3,0,68.0,68.0
351,"AW00011350","Cara Zhou",82,"50 and above","New","2013-02-05",149,1,38.0,3.0,3,0,38.0,38.0
352,"AW00011351","Anne Ramos",75,"50 and above","VIP","2013-08-28",142,3,8068.0,5.0,5,26,2689.3333,310.0
353,"AW00011352","Raymond Rodriguez",79,"50 and above","New","2013-05-01",146,1,14.0,2.0,2,0,14.0,14.0
354,"AW00011353","Carrie Ortega",78,"50 and above","VIP","2013-08-08",142,3,8078.0,6.0,6,25,2692.6667,323.0
355,"AW00011354","Deanna Suarez",77,"50 and above","New","2013-12-03",139,1,23.0,3.0,3,0,23.0,23.0
356,"AW00011355","Roberto Gutierrez",77,"50 and above","New","2013-09-26",141,1,14.0,2.0,2,0,14.0,14.0
357,"AW00011356","Terrence Carson",39,"30-39","VIP","2013-10-31",140,3,5069.0,8.0,8,29,1689.6667,175.0
358,"AW00011357","Ramon Ye",40,"40-49","Regular","2013-10-29",140,3,4943.0,5.0,5,28,1647.6667,177.0
359,"AW00011358","Cynthia Malhotra",41,"40-49","VIP","2013-11-14",139,3,5034.0,8.0,8,28,1678.0,180.0
360,"AW00011359","Jarrod Prasad",41,"40-49","Regular","2013-12-04",139,3,4959.0,8.0,8,29,1653.0,171.0
361,"AW00011360","Tyrone Serrano",41,"40-49","VIP","2013-12-22",138,3,5025.0,6.0,6,29,1675.0,173.0
362,"AW00011361","Cindy Ramos",42,"40-49","New","2013-11-24",139,2,115.0,4.0,4,1,57.5,115.0
363,"AW00011362","Damien Shan",42,"40-49","New","2013-09-24",141,2,77.0,3.0,3,5,38.5,15.0
364,"AW00011363","Julian Ross",42,"40-49","VIP","2013-12-18",138,3,5035.0,5.0,5,30,1678.3333,168.0
365,"AW00011364","Jennifer Collins",40,"40-49","Regular","2013-12-26",138,3,4921.0,4.0,4,30,1640.3333,164.0
366,"AW00011365","Brittney Sun",40,"40-49","VIP","2013-12-22",138,3,5024.0,7.0,7,30,1674.6667,167.0
367,"AW00011366","Virginia Patel",40,"40-49","New","2013-08-15",142,2,77.0,3.0,3,1,38.5,77.0
368,"AW00011367","Calvin Nara",40,"40-49","New","2013-11-25",139,2,86.0,4.0,4,4,43.0,22.0
369,"AW00011368","Edward Miller",41,"40-49","VIP","2013-12-01",139,3,5105.0,11.0,11,29,1701.6667,176.0
370,"AW00011369","Ashlee Tang",41,"40-49","New","2013-12-27",138,2,119.0,4.0,4,5,59.5,24.0
371,"AW00011370","Alicia Xu",41,"40-49","New","2013-10-01",141,2,80.0,3.0,3,2,40.0,40.0
372,"AW00011371","Lacey Jai",41,"40-49","New","2013-12-28",138,2,75.0,2.0,2,1,37.5,75.0
373,"AW00011372","Wendy Romero",41,"40-49","Regular","2013-12-14",138,3,4965.0,5.0,5,30,1655.0,166.0
374,"AW00011373","Carly Luo",70,"50 and above","New","2013-08-27",142,1,38.0,3.0,3,0,38.0,38.0
375,"AW00011374","Jimmy Ortega",76,"50 and above","New","2013-04-15",146,1,69.0,3.0,3,0,69.0,69.0
376,"AW00011375","Francisco Martinez",76,"50 and above","New","2013-10-17",140,1,14.0,2.0,2,0,14.0,14.0
377,"AW00011376","Lance Vazquez",76,"50 and above","New","2013-10-15",140,1,78.0,2.0,2,0,78.0,78.0
378,"AW00011377","David Robinett",58,"50 and above","New","2013-02-28",148,1,84.0,3.0,3,0,84.0,84.0
379,"AW00011378","Shannon Liang",59,"50 and above","New","2013-02-14",148,2,4436.0,4.0,4,3,2218.0,1479.0
380,"AW00011379","Gary Vazquez",49,"40-49","New","2013-02-26",148,2,4426.0,4.0,4,4,2213.0,1107.0
381,"AW00011380","Mitchell Kumar",60,"50 and above","VIP","2013-02-03",149,2,5838.0,6.0,6,15,2919.0,389.0
382,"AW00011381","Meredith Raman",54,"50 and above","VIP","2013-08-18",142,3,8161.0,5.0,5,26,2720.3333,314.0
383,"AW00011382","Edward Patterson",50,"50 and above","New","2013-02-16",148,2,4344.0,2.0,2,3,2172.0,1448.0
384,"AW00011383","Marie Gill",59,"50 and above","New","2014-01-01",138,1,49.0,3.0,3,0,49.0,49.0
385,"AW00011384","Tiffany Wang",53,"50 and above","New","2013-08-02",143,1,49.0,3.0,3,0,49.0,49.0
386,"AW00011385","Miguel Allen",53,"50 and above","New","2013-07-06",143,1,14.0,2.0,2,0,14.0,14.0
387,"AW00011386","Jaclyn Cai",53,"50 and above","New","2013-11-02",140,1,69.0,3.0,3,0,69.0,69.0
388,"AW00011387","Megan Ramirez",60,"50 and above","VIP","2013-04-01",147,3,6959.0,6.0,6,20,2319.6667,348.0
389,"AW00011388","Joseph Martin",60,"50 and above","VIP","2013-04-26",146,3,6987.0,7.0,7,21,2329.0,333.0
390,"AW00011389","Karl Shan",44,"40-49","New","2013-11-17",139,1,69.0,3.0,3,0,69.0,69.0
391,"AW00011390","Christine Raji",49,"40-49","New","2013-11-07",139,1,49.0,3.0,3,0,49.0,49.0
392,"AW00011391","Lindsay Xie",49,"40-49","New","2013-10-26",140,1,34.0,2.0,2,0,34.0,34.0
393,"AW00011392","Willie Zhao",44,"40-49","New","2013-03-29",147,1,29.0,1.0,1,0,29.0,29.0
394,"AW00011393","Kurt Pal",50,"50 and above","New","2013-07-16",143,1,14.0,2.0,2,0,14.0,14.0
395,"AW00011394","George McDonald",50,"50 and above","VIP","2013-08-02",143,3,8162.0,7.0,7,24,2720.6667,340.0
396,"AW00011395","Beth Gutierrez",49,"40-49","VIP","2013-02-20",148,2,5730.0,3.0,3,15,2865.0,382.0
397,"AW00011396","Ian Lopez",50,"50 and above","New","2013-10-26",140,1,29.0,1.0,1,0,29.0,29.0
398,"AW00011397","Latoya Shan",50,"50 and above","New","2013-07-07",143,1,38.0,3.0,3,0,38.0,38.0
399,"AW00011398","Colin Nath",50,"50 and above","VIP","2013-08-02",143,3,8114.0,4.0,4,24,2704.6667,338.0
400,"AW00011399","Brenda Mehta",50,"50 and above","New","2013-04-13",146,1,14.0,2.0,2,0,14.0,14.0
401,"AW00011400","Franklin Raji",45,"40-49","VIP","2013-07-19",143,3,6968.0,8.0,7,24,2322.6667,290.0
402,"AW00011401","Linda Navarro",50,"50 and above","New","2013-03-08",147,3,5020.0,6.0,6,4,1673.3333,1255.0
403,"AW00011402","Kelli Cai",50,"50 and above","New","2013-04-02",147,3,5059.0,10.0,9,4,1686.3333,1265.0
404,"AW00011403","Nancy Schmidt",45,"40-49","New","2013-05-28",145,3,5032.0,9.0,9,7,1677.3333,719.0
405,"AW00011404","Megan Taylor",68,"50 and above","New","2013-02-10",148,1,34.0,2.0,2,0,34.0,34.0
406,"AW00011405","Bonnie Goel",67,"50 and above","New","2013-03-31",147,1,54.0,1.0,1,0,54.0,54.0
407,"AW00011406","Latoya Xu",67,"50 and above","New","2013-02-09",148,2,4415.0,6.0,6,3,2207.5,1472.0
408,"AW00011407","Mario She",67,"50 and above","New","2013-06-23",144,1,54.0,1.0,1,0,54.0,54.0
409,"AW00011408","Darren Gill",61,"50 and above","New","2013-03-05",148,1,34.0,3.0,3,0,34.0,34.0
410,"AW00011409","Jacqueline Hayes",46,"40-49","New","2013-01-28",149,2,4444.0,5.0,5,2,2222.0,2222.0
412,"AW00011411","Devin Ross",65,"50 and above","New","2013-08-04",143,1,38.0,3.0,3,0,38.0,38.0
413,"AW00011412","Sydney Bryant",65,"50 and above","VIP","2013-10-11",140,4,9880.0,11.0,10,23,2470.0,430.0
414,"AW00011413","Megan Stewart",65,"50 and above","VIP","2013-09-05",142,4,7190.0,11.0,10,24,1797.5,300.0
415,"AW00011414","Ian Richardson",65,"50 and above","VIP","2013-09-15",141,4,7191.0,10.0,10,25,1797.75,288.0
416,"AW00011415","Randy She",75,"50 and above","New","2013-08-16",142,1,14.0,2.0,2,0,14.0,14.0
417,"AW00011416","Katrina Becker",74,"50 and above","New","2013-05-05",146,3,4928.0,5.0,4,5,1642.6667,986.0
418,"AW00011417","Lacey Zheng",74,"50 and above","VIP","2013-12-15",138,7,11248.0,17.0,14,13,1606.8571,865.0
419,"AW00011418","Rafael Hu",74,"50 and above","New","2013-12-17",138,1,40.0,2.0,2,0,40.0,40.0
420,"AW00011419","Kyle Scott",74,"50 and above","New","2013-06-27",144,2,231.0,6.0,6,3,115.5,77.0
421,"AW00011420","Jordan Turner",73,"50 and above","VIP","2013-11-29",139,7,11200.0,17.0,16,12,1600.0,933.0
422,"AW00011421","Amy Sun",73,"50 and above","VIP","2013-10-09",140,4,9780.0,4.0,4,23,2445.0,425.0
423,"AW00011422","Dustin Deng",73,"50 and above","VIP","2013-11-03",140,4,7075.0,10.0,10,26,1768.75,272.0
424,"AW00011423","Jasmine Stewart",65,"50 and above","VIP","2013-10-20",140,4,9905.0,10.0,10,22,2476.25,450.0
425,"AW00011424","Pamela Garcia",60,"50 and above","New","2013-04-21",146,1,44.0,2.0,2,0,44.0,44.0
426,"AW00011425","Ariana Gray",59,"50 and above","VIP","2013-12-21",138,6,10528.0,15.0,15,12,1754.6667,877.0
427,"AW00011426","Kristopher Mehta",66,"50 and above","New","2013-04-09",146,1,35.0,1.0,1,0,35.0,35.0
428,"AW00011427","Desiree Dominguez",66,"50 and above","VIP","2013-10-20",140,4,9918.0,9.0,8,22,2479.5,451.0
429,"AW00011428","Deanna Perez",66,"50 and above","VIP","2013-10-22",140,4,9954.0,12.0,12,22,2488.5,452.0
430,"AW00011429","Marco Lopez",67,"50 and above","VIP","2013-12-24",138,6,10468.0,17.0,14,12,1744.6667,872.0
431,"AW00011430","Casey Yuan",67,"50 and above","New","2013-03-19",147,1,85.0,2.0,2,0,85.0,85.0
432,"AW00011431","Bryant Garcia",50,"50 and above","VIP","2013-09-30",141,4,9913.0,11.0,8,21,2478.25,472.0
433,"AW00011432","Dominique Prasad",68,"50 and above","VIP","2013-12-25",138,6,9330.0,16.0,15,12,1555.0,778.0
434,"AW00011433","Maurice Shan",68,"50 and above","New","2013-09-14",141,6,12914.0,13.0,12,9,2152.3333,1435.0
435,"AW00011434","Andre Lopez",63,"50 and above","New","2013-07-15",143,2,70.0,4.0,4,1,35.0,70.0
436,"AW00011435","Robin Romero",69,"50 and above","New","2014-01-04",138,1,35.0,1.0,1,0,35.0,35.0
437,"AW00011436","Taylor Cox",69,"50 and above","New","2013-06-19",144,2,81.0,4.0,4,0,40.5,81.0
438,"AW00011437","Alfredo Moreno",70,"50 and above","New","2013-12-19",138,1,54.0,1.0,1,0,54.0,54.0
439,"AW00011438","Jenny Nara",70,"50 and above","New","2013-02-05",149,1,35.0,1.0,1,0,35.0,35.0
440,"AW00011439","Janet Munoz",71,"50 and above","New","2013-10-20",140,6,12488.0,14.0,12,10,2081.3333,1249.0
